Symbol,Name,LastSale, MarketCap ,ADR TSO,IPOyear,Sector,Industry,Summary Quote
PDP,Invesco DWA Momentum ETF,59.94," 1,510,488,000 ",n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/pdp
CRVL,CorVel Corp.,81.66," 1,510,636,833 ",n/a,n/a,Finance,Specialty Insurers,https://www.nasdaq.com/symbol/crvl
MMYT,MakeMyTrip Limited,25.46," 1,510,872,780 ",n/a,2010,Consumer Services,Transportation Services,https://www.nasdaq.com/symbol/mmyt
PLCE,"Children&#39;s Place, Inc. (The)",96.92," 1,535,917,408 ",n/a,1997,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/plce
SSRM,SSR Mining Inc.,12.67," 1,536,233,218 ",n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/ssrm
BCOR,"Blucora, Inc.",31.75," 1,536,396,565 ",n/a,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/bcor
CDNA,"CareDx, Inc.",36.92," 1,555,067,188 ",n/a,2014,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/cdna
HTLD,"Heartland Express, Inc.",19.08," 1,564,165,139 ",n/a,1986,Transportation,Trucking Freight/Courier Services,https://www.nasdaq.com/symbol/htld
CSGS,"CSG Systems International, Inc.",47.21," 1,568,199,214 ",n/a,1996,Technology,EDP Services,https://www.nasdaq.com/symbol/csgs
MGLN,"Magellan Health, Inc.",65.48," 1,574,391,822 ",n/a,n/a,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/mgln
WSC,WillScot Corporation,14.5," 1,576,051,531 ",n/a,2015,n/a,n/a,https://www.nasdaq.com/symbol/wsc
PSMT,"PriceSmart, Inc.",51.8," 1,582,201,060 ",n/a,n/a,Consumer Services,Department/Specialty Retail Stores,https://www.nasdaq.com/symbol/psmt
EFII,"Electronics for Imaging, Inc.",36.83," 1,589,019,154 ",n/a,1992,Technology,Computer Communications Equipment,https://www.nasdaq.com/symbol/efii
RMR,The RMR Group Inc.,50.9," 1,590,101,392 ",n/a,n/a,Consumer Services,Professional Services,https://www.nasdaq.com/symbol/rmr
PLXS,Plexus Corp.,53.07," 1,597,678,718 ",n/a,n/a,Technology,Electrical Products,https://www.nasdaq.com/symbol/plxs
BBBY,Bed Bath & Beyond Inc.,12.09," 1,598,696,970 ",n/a,1992,Consumer Services,Home Furnishings,https://www.nasdaq.com/symbol/bbby
TSEM,Tower Semiconductor Ltd.,15.08," 1,602,868,868 ",n/a,1994,Technology,Semiconductors,https://www.nasdaq.com/symbol/tsem
HTLF,"Heartland Financial USA, Inc.",43.82," 1,606,654,034 ",n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/htlf
SAIA,"Saia, Inc.",62.2," 1,607,565,282 ",n/a,n/a,Transportation,Trucking Freight/Courier Services,https://www.nasdaq.com/symbol/saia
NBTB,NBT Bancorp Inc.,36.79," 1,609,843,833 ",n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/nbtb
PZZA,"Papa John&#39;s International, Inc.",50.74," 1,612,448,600 ",n/a,1993,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/pzza
IRWD,"Ironwood Pharmaceuticals, Inc.",10.37," 1,613,792,933 ",n/a,2010,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/irwd
ATRI,Atrion Corporation,878.02," 1,626,756,823 ",n/a,n/a,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/atri
CENT,Central Garden & Pet Company,27.93," 1,627,587,821 ",n/a,1993,Consumer Durables,Consumer Specialties,https://www.nasdaq.com/symbol/cent
EBIX,"Ebix, Inc.",53.35," 1,628,675,575 ",n/a,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/ebix
RDFN,Redfin Corporation,17.9," 1,628,700,576 ",n/a,2017,Finance,Real Estate,https://www.nasdaq.com/symbol/rdfn
SWAV,"ShockWave Medical, Inc.",58.2," 1,630,320,923 ",n/a,2019,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/swav
FTSL,First Trust Senior Loan Fund ETF,47.27," 1,630,815,095 ",n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ftsl
UPWK,Upwork Inc.,15.26," 1,635,267,078 ",n/a,2018,Technology,EDP Services,https://www.nasdaq.com/symbol/upwk
AMKR,"Amkor Technology, Inc.",6.86," 1,643,841,968 ",n/a,1998,Technology,Semiconductors,https://www.nasdaq.com/symbol/amkr
SUPN,"Supernus Pharmaceuticals, Inc.",31.41," 1,645,389,230 ",n/a,2012,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/supn
WABC,Westamerica Bancorporation,61.19," 1,647,841,499 ",n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/wabc
ZGNX,"Zogenix, Inc.",39.13," 1,660,920,589 ",n/a,2010,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/zgnx
USMC,Principal U.S. Mega-Cap Multi-Factor Index ETF,28.66," 1,670,878,029 ",n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/usmc
GLNG,Golar LNG Limited,16.51," 1,672,463,000 ",n/a,n/a,Consumer Services,Marine Transportation,https://www.nasdaq.com/symbol/glng
DIOD,Diodes Incorporated,33.07," 1,673,803,558 ",n/a,n/a,Technology,Semiconductors,https://www.nasdaq.com/symbol/diod
LGIH,"LGI Homes, Inc.",73.1," 1,675,870,863 ",n/a,2013,Capital Goods,Homebuilding,https://www.nasdaq.com/symbol/lgih
EHTH,"eHealth, Inc.",74.09," 1,678,069,374 ",n/a,2006,Finance,Specialty Insurers,https://www.nasdaq.com/symbol/ehth
BOLD,"Audentes Therapeutics, Inc.",37.95," 1,680,822,881 ",n/a,2016,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/bold
CLBK,"Columbia Financial, Inc.",14.51," 1,681,551,929 ",n/a,2018,Finance,Savings Institutions,https://www.nasdaq.com/symbol/clbk
BEAT,"BioTelemetry, Inc.",49.79," 1,683,088,015 ",n/a,2008,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/beat
HOPE,"Hope Bancorp, Inc.",13.31," 1,685,889,921 ",n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/hope
ENTA,"Enanta Pharmaceuticals, Inc.",85.81," 1,687,859,188 ",n/a,2013,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/enta
MANT,ManTech International Corporation,63.32," 1,690,204,559 ",n/a,2002,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/mant
BGCP,"BGC Partners, Inc.",4.97," 1,694,223,514 ",n/a,n/a,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/bgcp
TCDA,"Tricida, Inc.",34.48," 1,694,356,061 ",n/a,2018,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/tcda
FWRD,Forward Air Corporation,59.35," 1,703,106,710 ",n/a,n/a,Transportation,Oil Refining/Marketing,https://www.nasdaq.com/symbol/fwrd
CVGW,"Calavo Growers, Inc.",96.91," 1,705,590,222 ",n/a,n/a,Consumer Non-Durables,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/cvgw
MDRX,"Allscripts Healthcare Solutions, Inc.",10.26," 1,707,655,163 ",n/a,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/mdrx
SCPL,SciPlay Corporation,13.45," 1,707,975,432 ",n/a,2019,Technology,EDP Services,https://www.nasdaq.com/symbol/scpl
FRPT,"Freshpet, Inc.",47.62," 1,708,427,739 ",n/a,2014,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/frpt
NFE,New Fortress Energy LLC,10.18," 1,709,182,257 ",n/a,2019,Public Utilities,Oil/Gas Transmission,https://www.nasdaq.com/symbol/nfe
VNOM,Viper Energy Partners LP,27.43," 1,717,895,833 ",n/a,2014,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/vnom
NTRA,"Natera, Inc.",24.76," 1,723,330,639 ",n/a,2015,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/ntra
BILI,Bilibili Inc.,14.27," 1,732,204,862 ",121387867,2018,Technology,EDP Services,https://www.nasdaq.com/symbol/bili
SFLY,"Shutterfly, Inc.",50.55," 1,733,856,861 ",n/a,2006,Miscellaneous,Other Consumer Services,https://www.nasdaq.com/symbol/sfly
CORE,"Core-Mark Holding Company, Inc.",37.93," 1,739,933,380 ",n/a,n/a,Consumer Non-Durables,Food Distributors,https://www.nasdaq.com/symbol/core
LPSN,"LivePerson, Inc.",26.91," 1,745,002,792 ",n/a,2000,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/lpsn
PTLA,"Portola Pharmaceuticals, Inc.",25.75," 1,753,824,363 ",n/a,2013,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ptla
SFBS,"ServisFirst Bancshares, Inc.",32.9," 1,760,517,888 ",n/a,2014,Finance,Major Banks,https://www.nasdaq.com/symbol/sfbs
MYGN,"Myriad Genetics, Inc.",24.01," 1,761,696,366 ",n/a,1995,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,https://www.nasdaq.com/symbol/mygn
XNCR,"Xencor, Inc.",31.31," 1,764,421,416 ",n/a,2013,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/xncr
RGNX,REGENXBIO Inc.,48.27," 1,768,459,543 ",n/a,2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/rgnx
CDEV,"Centennial Resource Development, Inc.",6.4," 1,769,158,022 ",n/a,2016,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/cdev
TWNK,"Hostess Brands, Inc.",13.58," 1,769,496,081 ",n/a,2015,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/twnk
BAND,Bandwidth Inc.,77," 1,771,035,189 ",n/a,2017,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/band
FRME,First Merchants Corporation,35.71," 1,773,713,486 ",n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/frme
BLDR,"Builders FirstSource, Inc.",15.43," 1,783,821,611 ",n/a,2005,Consumer Services,RETAIL: Building Materials,https://www.nasdaq.com/symbol/bldr
PAAS,Pan American Silver Corp.,11.63," 1,784,604,380 ",n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/paas
DNLI,Denali Therapeutics Inc.,18.71," 1,786,400,696 ",n/a,2017,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/dnli
PCRX,"Pacira BioSciences, Inc.",43.66," 1,803,024,269 ",n/a,2011,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/pcrx
SLQD,iShares 0-5 Year Investment Grade Corporate Bond ETF,50.71," 1,807,811,500 ",n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/slqd
ALLK,Allakos Inc.,42.03," 1,812,492,179 ",n/a,2018,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/allk
NWBI,"Northwest Bancshares, Inc.",17.13," 1,820,093,574 ",n/a,2009,Finance,Major Banks,https://www.nasdaq.com/symbol/nwbi
ABCB,Ameris Bancorp,38.28," 1,821,565,629 ",n/a,1994,Finance,Major Banks,https://www.nasdaq.com/symbol/abcb
ACIA,"Acacia Communications, Inc.",44.94," 1,824,511,915 ",n/a,2016,Technology,Semiconductors,https://www.nasdaq.com/symbol/acia
LSCC,Lattice Semiconductor Corporation,13.83," 1,825,807,087 ",n/a,n/a,Technology,Semiconductors,https://www.nasdaq.com/symbol/lscc
BLMN,"Bloomin&#39; Brands, Inc.",19.91," 1,825,860,885 ",n/a,2012,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/blmn
PRGS,Progress Software Corporation,41.18," 1,832,292,817 ",n/a,1991,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/prgs
BANR,Banner Corporation,52.21," 1,835,762,180 ",n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/banr
VONV,Vanguard Russell 1000 Value ETF,110," 1,853,500,000 ",n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/vonv
CWST,"Casella Waste Systems, Inc.",39.34," 1,858,429,861 ",n/a,1997,Public Utilities,Environmental Services,https://www.nasdaq.com/symbol/cwst
VRNS,"Varonis Systems, Inc.",61.5," 1,860,799,658 ",n/a,2014,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/vrns
LTXB,"LegacyTexas Financial Group, Inc.",38.22," 1,861,469,555 ",n/a,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/ltxb
BANF,BancFirst Corporation,57.32," 1,870,156,024 ",n/a,1993,Finance,Major Banks,https://www.nasdaq.com/symbol/banf
ANAB,"AnaptysBio, Inc.",69.64," 1,881,932,209 ",n/a,2017,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/anab
SPSC,"SPS Commerce, Inc.",105.06," 1,882,054,085 ",n/a,2010,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/spsc
RUN,Sunrun Inc.,16.46," 1,895,046,368 ",n/a,2015,Capital Goods,Industrial Specialties,https://www.nasdaq.com/symbol/run
GHDX,"Genomic Health, Inc.",51.14," 1,895,882,383 ",n/a,2005,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/ghdx
SMPL,The Simply Good Foods Company,23.17," 1,897,980,351 ",n/a,n/a,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/smpl
KNSL,"Kinsale Capital Group, Inc.",89.25," 1,899,816,198 ",n/a,2016,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/knsl
PPBI,Pacific Premier Bancorp Inc,30.36," 1,903,267,671 ",n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/ppbi
SNH,Senior Housing Properties Trust,8.02," 1,906,565,495 ",n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/snh
EGBN,"Eagle Bancorp, Inc.",55.24," 1,908,007,222 ",n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/egbn
CFFN,"Capitol Federal Financial, Inc.",13.51," 1,909,929,492 ",n/a,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/cffn
SGMS,Scientific Games Corp,20.68," 1,921,659,055 ",n/a,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/sgms
CSQ,Calamos Strategic Total Return Fund,12.43," 1,921,992,380 ",n/a,2004,n/a,n/a,https://www.nasdaq.com/symbol/csq
FOCS,Focus Financial Partners Inc.,27.75," 1,922,011,148 ",n/a,2018,Finance,Investment Managers,https://www.nasdaq.com/symbol/focs
WSBC,"WesBanco, Inc.",35.36," 1,930,825,056 ",n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/wsbc
BZUN,Baozun Inc.,44.59," 1,931,869,642 ",43325177,2015,Consumer Services,Catalog/Specialty Distribution,https://www.nasdaq.com/symbol/bzun
SANM,Sanmina Corporation,28.05," 1,935,579,142 ",n/a,1993,Technology,Electrical Products,https://www.nasdaq.com/symbol/sanm
IRTC,"iRhythm Technologies, Inc.",78.66," 1,941,869,823 ",n/a,2016,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/irtc
SHEN,Shenandoah Telecommunications Co,38.99," 1,943,479,827 ",n/a,n/a,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/shen
TOWN,Towne Bank,26.83," 1,944,218,940 ",n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/town
NMIH,NMI Holdings Inc,28.84," 1,947,679,349 ",n/a,2013,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/nmih
NSIT,"Insight Enterprises, Inc.",54.66," 1,954,765,569 ",n/a,1995,Consumer Services,Catalog/Specialty Distribution,https://www.nasdaq.com/symbol/nsit
ISCA,International Speedway Corporation,45.1," 1,961,011,591 ",n/a,1996,Consumer Services,Services-Misc. Amusement & Recreation,https://www.nasdaq.com/symbol/isca
AEIS,"Advanced Energy Industries, Inc.",51.4," 1,965,319,195 ",n/a,1995,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/aeis
EPAY,"Bottomline Technologies, Inc.",45.14," 1,965,440,695 ",n/a,1999,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/epay
ROIC,Retail Opportunity Investments Corp.,17.26," 1,973,021,461 ",n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/roic
VRRM,Verra Mobility Corporation,12.45," 1,974,030,193 ",n/a,2017,Consumer Services,Transportation Services,https://www.nasdaq.com/symbol/vrrm
MEDP,"Medpace Holdings, Inc.",55.39," 1,979,028,701 ",n/a,2016,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/medp
XLRN,Acceleron Pharma Inc.,37.63," 1,982,564,396 ",n/a,2013,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/xlrn
UNIT,Uniti Group Inc.,10.77," 1,983,371,062 ",n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/unit
CALM,"Cal-Maine Foods, Inc.",40.75," 1,984,299,979 ",n/a,1996,Consumer Non-Durables,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/calm
NTCT,"NetScout Systems, Inc.",25.69," 1,990,014,939 ",n/a,1999,Technology,EDP Services,https://www.nasdaq.com/symbol/ntct
PRFZ,Invesco FTSE RAFI US 1500 Small-Mid ETF,124.9639," 1,999,422,400 ",n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/prfz
PDBC,Invesco Optimum Yield Diversified Commodity Strategy No K-1 ET,15.905," 2,005,684,120 ",n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/pdbc
ONEQ,Fidelity Nasdaq Composite Index Tracking Stock,306.99," 2,016,721,073 ",n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/oneq
GRPN,"Groupon, Inc.",3.57," 2,028,467,628 ",n/a,2011,Technology,Advertising,https://www.nasdaq.com/symbol/grpn
POWI,"Power Integrations, Inc.",69.35," 2,029,920,895 ",n/a,1997,Technology,Semiconductors,https://www.nasdaq.com/symbol/powi
IDCC,"InterDigital, Inc.",63.95," 2,031,121,897 ",n/a,n/a,Miscellaneous,Multi-Sector Companies,https://www.nasdaq.com/symbol/idcc
OSIS,"OSI Systems, Inc.",112.87," 2,043,483,584 ",n/a,1997,Technology,Semiconductors,https://www.nasdaq.com/symbol/osis
TTEC,"TTEC Holdings, Inc.",44.2," 2,046,319,267 ",n/a,1996,Technology,Professional Services,https://www.nasdaq.com/symbol/ttec
CAKE,The Cheesecake Factory Incorporated,45.37," 2,051,153,926 ",n/a,1992,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/cake
OTTR,Otter Tail Corporation,51.72," 2,056,110,601 ",n/a,n/a,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/ottr
TELL,Tellurian Inc.,7.73," 2,063,910,000 ",n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/tell
SATS,EchoStar Corporation,43.05," 2,067,748,455 ",n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/sats
INSM,"Insmed, Inc.",23.8," 2,078,745,740 ",n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/insm
FIZZ,National Beverage Corp.,44.59," 2,079,790,859 ",n/a,n/a,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/fizz
GGAL,Grupo Financiero Galicia S.A.,32.9," 2,090,603,325 ",63544174,n/a,Finance,Commercial Banks,https://www.nasdaq.com/symbol/ggal
TRMK,Trustmark Corporation,32.38," 2,096,245,938 ",n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/trmk
IOSP,Innospec Inc.,85.65," 2,096,695,727 ",n/a,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/iosp
ENPH,"Enphase Energy, Inc.",17.33," 2,097,411,913 ",n/a,2012,Technology,Semiconductors,https://www.nasdaq.com/symbol/enph
IPAR,"Inter Parfums, Inc.",66.84," 2,101,605,872 ",n/a,n/a,Consumer Non-Durables,Package Goods/Cosmetics,https://www.nasdaq.com/symbol/ipar
APPN,Appian Corporation,32.5," 2,102,759,913 ",n/a,2017,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/appn
EXLS,"ExlService Holdings, Inc.",61.25," 2,103,445,785 ",n/a,2006,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/exls
LGND,Ligand Pharmaceuticals Incorporated,107.41," 2,105,064,681 ",n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/lgnd
RNST,Renasant Corporation,35.94," 2,107,102,540 ",n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/rnst
AKCA,"Akcea Therapeutics, Inc.",22.74," 2,109,598,828 ",n/a,2017,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/akca
SVMK,SVMK Inc.,16.3," 2,120,661,834 ",n/a,2018,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/svmk
PDCE,"PDC Energy, Inc.",32.09," 2,127,010,239 ",n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/pdce
MYOK,"MyoKardia, Inc.",46.22," 2,129,378,695 ",n/a,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/myok
PDCO,"Patterson Companies, Inc.",22.4," 2,131,785,600 ",n/a,1992,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/pdco
FELE,"Franklin Electric Co., Inc.",45.97," 2,133,264,421 ",n/a,n/a,Consumer Durables,Metal Fabrications,https://www.nasdaq.com/symbol/fele
WERN,"Werner Enterprises, Inc.",30.54," 2,134,382,635 ",n/a,1986,Transportation,Trucking Freight/Courier Services,https://www.nasdaq.com/symbol/wern
IIVI,II-VI Incorporated,33.65," 2,137,522,064 ",n/a,1987,Capital Goods,Electronic Components,https://www.nasdaq.com/symbol/iivi
UCBI,"United Community Banks, Inc.",27.48," 2,172,002,437 ",n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/ucbi
ARLP,"Alliance Resource Partners, L.P.",16.95," 2,176,230,687 ",n/a,1999,Energy,Coal Mining,https://www.nasdaq.com/symbol/arlp
CVLT,"Commvault Systems, Inc.",47.68," 2,177,983,493 ",n/a,2006,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/cvlt
SKYY,First Trust Cloud Computing ETF,57.73," 2,185,080,615 ",n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/skyy
NEO,"NeoGenomics, Inc.",23.09," 2,204,397,220 ",n/a,n/a,Health Care,Precision Instruments,https://www.nasdaq.com/symbol/neo
HAIN,"The Hain Celestial Group, Inc.",21.17," 2,204,835,643 ",n/a,n/a,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/hain
JACK,Jack In The Box Inc.,85.52," 2,207,558,633 ",n/a,n/a,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/jack
WSFS,WSFS Financial Corporation,41.35," 2,208,380,070 ",n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/wsfs
